Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Portugal,PRT,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,PRI,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qatar,QAT,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830000,0,0,0,0,0,0,0,0,0,0,0,0,3360000,1550000,1470000,1450000,1450000,1910000,1450000,1450000,1950000,1450000,1450000,1450000,2730000,3970000,2940000,2160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romania,ROU,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150000,268650000,199960000,98670000,96210000,34570000,104060000,126330000,135650000,194310000,191140000,256290000,258430000,394880000,735950000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russian Federation,RUS,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544380000,1801760000,1605920000,1566220000,952260000,459950000,351860000,174840000,796900000,654250000,339170000,229780000,406000000,658130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rwanda,RWA,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,7500000,6700000,10060000,5520000,4200000,5690000,5680000,4910000,9470000,8020000,10140000,11470000,12870000,17270000,17290000,47960000,31840000,33530000,60510000,82730000,67680000,71800000,69810000,64540000,72470000,71410000,78380000,70470000,100570000,95930000,144640000,169040000,189610000,213580000,599520000,565700000,333370000,123880000,199430000,228030000,211300000,183210000,209360000,225670000,332630000,419440000,1685740000,592170000,739000000,800640000,872080000,939040000,733840000,922260000,696020000,689980000,660770000,729630000,621440000,0,0
Samoa,WSM,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,0,0,0,0,0,10000,30000,0,110000,70000,20000,170000,840000,1240000,1630000,4660000,4840000,9240000,6920000,19970000,8480000,8530000,11530000,14380000,7200000,9510000,13180000,17570000,18010000,13770000,18860000,21870000,21330000,21690000,25000000,19520000,13050000,7630000,11930000,6140000,4980000,19970000,17950000,9610000,5450000,16230000,22560000,8230000,16190000,40550000,62640000,46240000,49710000,72500000,69980000,66350000,68550000,81920000,89620000,0,0
San Marino,SMR,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,STP,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,0,110000,0,0,0,0,0,0,210000,0,0,0,0,0,0,50000,1180000,2040000,2430000,1740000,2670000,2180000,4020000,7810000,8330000,8330000,6620000,9030000,8230000,18180000,26700000,18980000,22880000,19790000,22740000,24550000,17900000,16370000,10930000,9310000,13370000,16870000,14500000,22650000,19970000,22000000,19480000,155110000,40160000,11750000,23010000,43950000,29560000,38140000,33980000,27980000,29720000,29340000,28180000,0,0
Saudi Arabia,SAU,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,12010000,7000000,30000,10000,20000,70000,10000,40000,400000,0,0,0,0,0,0,60000,0,0,130000,180000,220000,0,0,300000,220000,240000,930000,1210000,3030000,790000,430000,340000,690000,5780000,1880000,1910000,1360000,2170000,1490000,1440000,1140000,2030000,2860000,3390000,3840000,4880000,4070000,14600000,710000,290000,0,0,0,0,0,0,0,0,0,0,0
Senegal,SEN,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,0,30000,5020000,3130000,36800000,32060000,8840000,31860000,24230000,19050000,16130000,30320000,42650000,38530000,78450000,44200000,37330000,32650000,81360000,58240000,78270000,81480000,70600000,108070000,126490000,96240000,161780000,206290000,200150000,275350000,552920000,347430000,331220000,299490000,476450000,373040000,334130000,239820000,252960000,376530000,255450000,177620000,213520000,180780000,802780000,373070000,2762080000,400050000,580350000,496860000,467190000,569420000,511790000,529600000,611440000,516670000,376630000,393190000,478670000,0,0
Serbia,SRB,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42210000,58100000,38570000,63500000,79990000,662350000,1000700000,1089060000,1539300000,890770000,694540000,622670000,1217340000,558030000,590920000,414300000,451180000,403600000,359350000,302470000,309010000,231550000,226200000,252730000,334580000,0,0
Seychelles,SYC,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,1090000,990000,480000,630000,930000,1540000,730000,1700000,1320000,800000,3090000,6040000,7730000,6190000,6680000,5090000,5000000,7560000,9140000,8010000,5660000,5190000,5440000,6490000,7030000,13380000,7980000,6040000,5160000,7040000,11580000,8280000,9080000,11480000,7480000,7560000,7570000,5560000,8270000,7540000,11510000,9530000,4380000,2780000,4760000,6870000,6340000,4440000,2800000,21300000,70200000,18200000,21820000,13750000,8820000,6600000,13530000,13750000,0,0,0
Sierra Leone,SLE,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,1730000,10480000,5240000,4670000,4630000,4670000,1160000,1900000,1510000,1120000,1260000,2280000,2100000,1270000,2860000,2660000,2110000,6500000,6210000,19120000,24480000,18920000,15100000,21320000,24510000,71630000,33550000,27550000,54870000,51480000,29940000,30520000,44960000,143710000,72290000,87100000,64600000,61320000,70070000,65180000,115970000,192400000,259450000,269570000,295990000,268370000,670910000,511420000,261410000,334650000,320300000,305450000,330030000,430180000,737470000,730440000,510980000,366920000,375140000,0,0
Singapore,SGP,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,200000,240000,1200000,1320000,480000,2660000,250000,3890000,1450000,2720000,8740000,5680000,3810000,900000,150000,410000,1490000,220000,290000,160000,1120000,130000,1590000,1260000,3840000,4440000,9420000,3500000,1690000,3000000,3150000,3960000,4110000,4070000,2570000,2760000,1110000,3260000,420000,990000,-680000,-1860000,1960000,100000,1620000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten (Dutch part),SXM,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovak Republic,SVK,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5250000,27090000,21760000,26850000,60530000,13600000,56870000,32960000,52610000,56950000,63310000,77870000,122350000,120320000,183900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia,SVN,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7140000,24740000,17130000,21040000,32620000,30010000,31070000,28950000,49880000,59770000,56870000,58880000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solomon Islands,SLB,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,1830000,1950000,2230000,2870000,2810000,3930000,3490000,4280000,4780000,5430000,4980000,4170000,8210000,7390000,5490000,9860000,11590000,10430000,18040000,15570000,21000000,13900000,10730000,11230000,6590000,5380000,11700000,32910000,21310000,17900000,18920000,15740000,21330000,11000000,17760000,20590000,18570000,15960000,10530000,12720000,48700000,42950000,12350000,20540000,25190000,54130000,48930000,33750000,147290000,64110000,86540000,104570000,114460000,156760000,111840000,122840000,107740000,123710000,153510000,0,0
Somalia,SOM,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,21410000,20600000,22530000,21550000,14470000,22830000,11420000,1710000,19710000,9960000,8490000,17420000,10860000,24440000,38830000,112190000,56090000,161120000,126120000,111060000,308590000,192120000,284270000,104770000,110450000,113240000,256100000,293790000,276140000,256960000,346700000,142790000,606380000,810090000,493030000,149340000,60640000,67120000,69200000,93900000,87620000,121200000,139800000,157390000,193380000,232390000,379430000,387290000,755610000,649620000,477180000,1065480000,964930000,1024870000,1056890000,900280000,1110200000,1689570000,1513850000,0,0
South Africa,ZAF,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135040000,146170000,156160000,143560000,199520000,249380000,247650000,221440000,212530000,286250000,324010000,367420000,398520000,344890000,565740000,767050000,865740000,834180000,887980000,862970000,814920000,736850000,688860000,776890000,851600000,817920000,0,0
South Sudan,SSD,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352000000,1067700000,1262820000,1859060000,1562550000,1474590000,2022140000,1525470000,0,0
Spain,ESP,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka,LKA,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,10530000,11990000,10780000,6270000,6020000,8890000,10430000,8530000,7390000,8070000,15400000,16210000,8640000,18390000,23810000,55790000,58560000,70630000,83050000,116040000,160360000,177710000,170590000,183510000,179690000,150160000,173200000,191050000,193530000,192000000,215950000,167910000,138980000,196670000,156680000,171700000,142870000,114840000,117680000,113620000,111750000,102970000,119160000,138100000,193310000,635100000,374410000,426340000,504800000,462480000,328090000,301430000,241660000,246080000,215290000,199590000,161170000,184420000,182580000,0,0
St. Kitts and Nevis,KNA,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2930000,960000,1690000,960000,1210000,1240000,2350000,2030000,1840000,1340000,1550000,1680000,2690000,4170000,8790000,2710000,2220000,2830000,1510000,590000,840000,800000,1220000,-220000,5550000,1320000,1890000,4810000,7610000,340000,380000,2490000,4890000,5410000,44740000,2000000,8650000,18690000,24520000,15630000,0,0,0,0,0,0,0
St. Lucia,LCA,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000,5180000,3430000,2230000,1040000,1550000,5940000,6370000,3600000,3130000,3660000,930000,2500000,5990000,8300000,6570000,3410000,8170000,5640000,14920000,18560000,42810000,28320000,5010000,14370000,20670000,10410000,18150000,15160000,12260000,2950000,5120000,4420000,9040000,15370000,20360000,23930000,24910000,23330000,14900000,9360000,10490000,21270000,11980000,5030000,0,0
St. Martin (French part),MAF,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Vincent and the Grenadines,VCT,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2270000,4680000,2940000,2130000,3490000,4790000,4920000,4100000,3370000,2260000,1250000,1300000,6270000,3060000,4600000,5190000,3880000,4520000,9050000,3530000,3470000,45980000,20550000,4390000,11750000,13530000,3710000,4190000,4220000,4470000,9070000,5380000,4070000,62800000,23820000,13510000,10530000,13700000,9550000,5560000,7870000,12950000,14310000,10590000,12030000,0,0
Sudan,SDN,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,11830000,13030000,10250000,9790000,10870000,9760000,2940000,-200000,7810000,2640000,2500000,7450000,22150000,16120000,57390000,186720000,85850000,138830000,126170000,133200000,394630000,253020000,427620000,445720000,363540000,775110000,672510000,564540000,515130000,412120000,453160000,549420000,315490000,253190000,365280000,149200000,144040000,118560000,189810000,219860000,180570000,169380000,261780000,571550000,900930000,1667840000,1777270000,1943840000,2162690000,2130700000,1785050000,1505190000,1198570000,1341810000,762030000,737730000,740240000,730920000,918400000,0,0
Suriname,SUR,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,3400000,4500000,4000000,6700000,3200000,3650000,40000,0,13330000,13940000,18810000,19590000,15660000,20580000,30710000,34140000,134290000,123300000,103620000,131970000,120640000,92470000,96860000,680000,1380000,6490000,11250000,12500000,15590000,42840000,48660000,19880000,13050000,22220000,28240000,33420000,49090000,44000000,32160000,14460000,31470000,20920000,23940000,22010000,37010000,30590000,54110000,154650000,97170000,146290000,95440000,59870000,14040000,15160000,9660000,12880000,13930000,15970000,16420000,0,0
Sweden,SWE,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,CHE,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syrian Arab Republic,SYR,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,13480000,11240000,13320000,-2340000,-440000,-750000,-650000,-150000,4510000,3060000,11230000,14010000,49850000,411800000,737580000,689910000,556080000,774490000,686800000,1907810000,1863870000,1684960000,1083990000,810460000,640800000,615720000,666130000,694620000,25600000,24770000,820830000,364410000,26270000,46080000,118340000,82400000,36120000,73500000,96430000,57710000,61020000,66440000,64610000,84150000,98920000,83720000,90330000,117930000,218400000,247430000,196000000,331760000,1571120000,3591540000,4105200000,4831640000,8796010000,10308900000,9823590000,0,0
Tajikistan,TJK,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,10910000,62660000,53560000,58530000,55360000,57710000,54580000,50210000,89810000,104010000,79030000,91250000,107770000,219840000,149260000,187010000,204270000,255560000,209430000,281290000,342410000,314780000,409450000,325060000,281160000,297110000,0,0
Tanzania,TZA,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,5430000,21560000,36760000,20250000,26130000,22780000,6210000,6020000,6390000,4540000,6170000,6680000,9820000,23580000,50740000,127990000,118960000,135250000,350600000,349100000,485410000,332580000,309030000,255980000,290810000,266580000,483460000,481100000,599810000,535940000,677340000,705660000,697690000,786240000,568410000,452870000,430640000,431020000,651510000,576030000,774750000,1002910000,955450000,1041830000,1369040000,1036760000,5574430000,2057010000,1658360000,1549950000,1876640000,1771530000,1859970000,2207930000,1488340000,1453190000,1410000000,1672760000,1607370000,0,0
Thailand,THA,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,37470000,26500000,31010000,29060000,22600000,30060000,3790000,8940000,16840000,3860000,6180000,2880000,3120000,2270000,2830000,11330000,84430000,13030000,22880000,58500000,74560000,77150000,62950000,82000000,106140000,119040000,151060000,127960000,94660000,176550000,193580000,156860000,166530000,106290000,105610000,99120000,100170000,85170000,81380000,66290000,38250000,45240000,51550000,59250000,87370000,112080000,118540000,155200000,148250000,117950000,156220000,193770000,153770000,179310000,154760000,139550000,126460000,125840000,90380000,0,0
Timor-Leste,TLS,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,0,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,450000,0,10000,460000,500000,250000,230000,450000,0,0,0,0,20000,0,100000,600000,0,290000,0,0,0,60000,960000,112690000,201830000,102310000,114780000,72860000,82930000,112040000,132560000,177490000,184640000,127030000,141740000,129020000,165320000,160960000,174170000,139510000,139700000,131630000,119120000,0,0
Togo,TGO,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,10000,1110000,2480000,3160000,8220000,7690000,2020000,4250000,9600000,7660000,7260000,8930000,13480000,10790000,17490000,19130000,21020000,17660000,19380000,20940000,15140000,17620000,11230000,31930000,35080000,147270000,49810000,41150000,57210000,72290000,119650000,80740000,107240000,55310000,73140000,122660000,70270000,57800000,63500000,43300000,48850000,32880000,32100000,36970000,45970000,57120000,59770000,100560000,375050000,420680000,458020000,636300000,198290000,190570000,167410000,150600000,133970000,192440000,167370000,0,0
Tonga,TON,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,0,0,0,0,0,280000,440000,430000,700000,350000,950000,260000,630000,510000,940000,1700000,1460000,4430000,5340000,7840000,6960000,7870000,9160000,8270000,7980000,5970000,6720000,12060000,9400000,11030000,15300000,5630000,8770000,13960000,14430000,16880000,12310000,8050000,5550000,7090000,6960000,9780000,4160000,7200000,6370000,16800000,6950000,16500000,10700000,24550000,47860000,61130000,55480000,62840000,56840000,54950000,62280000,60990000,64240000,0,0
Trinidad and Tobago,TTO,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,0,210000,640000,3670000,6840000,16190000,4970000,2490000,7110000,200000,440000,180000,130000,90000,90000,-90000,40000,120000,1150000,1650000,570000,450000,1170000,1150000,1470000,4010000,950000,670000,2640000,5800000,12360000,1870000,6830000,5020000,8720000,10080000,7380000,8160000,8580000,5660000,930000,960000,1630000,2060000,2580000,4340000,4470000,13570000,6290000,3670000,2390000,0,0,0,0,0,0,0,0,0,0
Tunisia,TUN,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,49200000,90150000,66000000,50840000,44660000,55500000,23780000,22840000,19780000,28130000,42550000,25150000,20890000,31330000,62870000,54680000,49130000,31640000,28090000,30170000,25530000,26470000,29490000,28190000,34910000,29830000,69800000,86500000,124140000,88160000,175650000,99680000,140400000,103190000,84250000,59520000,138670000,137510000,65630000,109180000,44650000,94640000,115000000,100220000,143660000,140900000,190230000,174450000,122240000,144640000,141490000,332140000,438690000,253800000,367620000,274890000,233580000,251550000,277400000,0,0
Turkey,TUR,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,109290000,156060000,210610000,165640000,38570000,21610000,17180000,-1860000,15610000,34440000,41180000,43360000,26860000,13960000,8860000,17410000,6610000,10110000,7520000,52300000,184880000,103820000,307440000,97670000,103590000,114590000,150780000,42130000,61670000,99480000,905680000,1206720000,372070000,458080000,359820000,440070000,275330000,57810000,71260000,120610000,88980000,127690000,378670000,147360000,284780000,366270000,415140000,543990000,221650000,830970000,339680000,520950000,606010000,612720000,820380000,1001400000,2101110000,1871840000,1265890000,0,0
Turkmenistan,TKM,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5280000,20520000,11190000,4050000,1320000,13060000,10390000,10360000,10970000,13260000,10250000,6570000,22250000,8080000,25830000,21780000,27290000,28160000,22810000,33470000,28000000,29910000,30960000,17910000,25450000,24300000,14470000,0,0
Turks and Caicos Islands,TCA,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2120000,2870000,3300000,3080000,2470000,1810000,2030000,5790000,190000,5360000,4480000,3860000,6350000,6990000,4900000,5830000,7460000,12400000,8500000,5160000,10170000,1950000,1270000,1060000,4900000,3690000,3190000,2390000,1260000,240000,120000,1590000,-40000,15090000,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuvalu,TUV,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2790000,2170000,2130000,3530000,3560000,3520000,4480000,2700000,4000000,1870000,2550000,23090000,11520000,3520000,3010000,2150000,4560000,1410000,1470000,4320000,7170000,6630000,1660000,1140000,660000,5470000,8860000,3540000,4530000,5170000,11130000,7280000,12020000,13020000,8950000,31220000,16710000,19960000,29300000,38720000,15680000,15410000,9570000,0,0
Uganda,UGA,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,3560000,10320000,15570000,13800000,11790000,12340000,710000,830000,2510000,200000,1470000,1150000,21700000,660000,1300000,33940000,4790000,6100000,5310000,35740000,61420000,100430000,55630000,76430000,66280000,47310000,81570000,96490000,186860000,176520000,257380000,314330000,337590000,260840000,320390000,401320000,336980000,342100000,544760000,396920000,566260000,437640000,536310000,586520000,1020430000,867720000,4702810000,1163350000,1301390000,1205020000,1152120000,1129490000,1178980000,1115310000,1178070000,1087110000,1263640000,1438710000,1434490000,0,0
Ukraine,UKR,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365400000,525090000,117670000,218200000,64460000,256090000,167620000,188810000,129390000,301530000,211830000,115410000,137810000,182710000,200590000,229490000,298270000,401990000,391050000,357050000,403160000,433980000,465160000,818130000,733000000,800230000,724730000,781380000,0,0
United Arab Emirates,ARE,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,410000,540000,430000,390000,330000,0,1300000,1520000,1120000,850000,5450000,5770000,4430000,510000,0,1000000,0,32800000,0,20000,0,130000,0,0,40000,1030000,30000,1440000,0,0,30000,3770000,120000,0,80000,170000,10000,690000,450000,0,170000,280000,360000,450000,950000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,GBR,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,USA,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,URY,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,20050000,0,1010000,1200000,1080000,3080000,1830000,2560000,1660000,200000,1190000,120000,2890000,3110000,1280000,80000,220000,80000,2370000,1980000,420000,130000,320000,530000,800000,1610000,16010000,2530000,16430000,6810000,10180000,6870000,8820000,18260000,9310000,15380000,10590000,9120000,8900000,9280000,9670000,6820000,10320000,16830000,18260000,29720000,21560000,33290000,25990000,28110000,24810000,21790000,12510000,18190000,18970000,18140000,12860000,9070000,0,0,0
Uzbekistan,UZB,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3920000,17940000,12890000,27810000,29220000,25530000,26190000,34330000,38210000,63570000,53090000,43760000,53010000,47360000,68010000,75080000,71880000,72870000,72370000,105390000,78710000,96260000,81640000,110450000,100250000,112790000,0,0
Vanuatu,VUT,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,150000,260000,410000,510000,640000,580000,1850000,1650000,1740000,2400000,2230000,2590000,3860000,5890000,9420000,8960000,15290000,11690000,15610000,14550000,19660000,13810000,9800000,10790000,10250000,8450000,7690000,31170000,19220000,15280000,21890000,16410000,9970000,10640000,13220000,22520000,12680000,7310000,7150000,7660000,12020000,8550000,8080000,7320000,11050000,13700000,15030000,19240000,62860000,76940000,65690000,56790000,52020000,53720000,67540000,120390000,71770000,51420000,57850000,0,0
"Venezuela, RB",VEN,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,0,10000,6020000,26180000,17600000,12620000,12820000,13200000,2970000,1040000,10000,30000,1850000,1350000,-450000,60000,360000,790000,620000,-1200000,-220000,270000,430000,370000,1780000,2010000,1230000,540000,3380000,3500000,4170000,7620000,6560000,8600000,5480000,18130000,13060000,12090000,20610000,12060000,35740000,3250000,17850000,20150000,20490000,28960000,27600000,46740000,34000000,35180000,35900000,35150000,30370000,22640000,23940000,23220000,32030000,72640000,125760000,0,0
